,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.010994672775268555,0.004688897678676855,0.17020416259765625,0.07069761218780736,auto,euclidean,25,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 25, 'weights': 'uniform'}",0.9548770487704877,0.9740314069807364,0.9679988466551332,0.9585659310243636,0.9559389943776389,0.9622831950190005,0.007478350283254426,485
17,0.008592796325683594,0.0007911903415958536,0.11100735664367675,0.01032692349092527,auto,euclidean,25,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 25, 'weights': 'distance'}",0.956429564295643,0.9752814194808614,0.968136348030147,0.9581507566511268,0.9562332846462183,0.9628471170932679,0.007610388171919914,469
18,0.009595108032226563,0.0015009466361036589,0.11991639137268066,0.007809776424486932,auto,euclidean,28,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}",0.9536703700370337,0.9733047330473306,0.9696105294386279,0.9603766915437818,0.9549785910082235,0.9623888848762433,0.00782694630427312,481
19,0.014606380462646484,0.010723659608751036,0.17550477981567383,0.08627087422095502,auto,euclidean,28,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}",0.9555778891122245,0.9748964156308231,0.9694496944969451,0.9600707297064768,0.955431281138078,0.9630859968014723,0.007798216699827821,461
20,0.015406179428100585,0.008535183258706197,0.21999697685241698,0.10200349486245507,auto,euclidean,31,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 31, 'weights': 'uniform'}",0.9570495704957049,0.9723780571139046,0.9690805241385748,0.9598548056850544,0.954620940795134,0.9625975781119498,0.006922795536048306,477
21,0.00899362564086914,0.000891758206915928,0.1148064136505127,0.008179006001579751,auto,euclidean,31,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 31, 'weights': 'distance'}",0.958622919562529,0.974216408830755,0.9690646906469065,0.959643050081034,0.9552445360384696,0.9633592022847098,0.007106749666194606,453
22,0.009803867340087891,0.0011776849821534144,0.11879291534423828,0.0038683842276042817,auto,euclidean,34,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 34, 'weights': 'uniform'}",0.9599287659543262,0.9721655549888832,0.9689805231385648,0.9593070756384349,0.9580315399134304,0.9636834389108819,0.005748131217201896,445
23,0.009821891784667969,0.001327134965649789,0.11938037872314453,0.006095237573214677,auto,euclidean,34,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 34, 'weights': 'distance'}",0.961236279029457,0.974059740597406,0.9690446904469046,0.9592570546296111,0.958459219538873,0.9644122242729849,0.006109659401435017,437
24,0.011002254486083985,0.004001403870284043,0.1251997470855713,0.01238431154564632,auto,euclidean,37,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 37, 'weights': 'uniform'}",0.9614512811794784,0.9732772327723278,0.9687796877968781,0.9587084908995112,0.9576063613384289,0.9639654760561609,0.006070962968121379,441
25,0.009787988662719727,0.0007411591542443301,0.1262068271636963,0.006610951598210883,auto,euclidean,37,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 37, 'weights': 'distance'}",0.9624946249462495,0.9751947519475197,0.9689063557302241,0.9588218718528448,0.9580657209361265,0.96469759674745,0.006500233207056496,413
26,0.009195327758789062,0.0007469737867925881,0.12780914306640626,0.002799568635375267,auto,euclidean,40,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 40, 'weights': 'uniform'}",0.9606046060460605,0.9747672476724767,0.9707205405387387,0.9598256267632406,0.9570369555213191,0.9645919130918976,0.006881810127300547,425
27,0.00901203155517578,0.000910377777174695,0.127592134475708,0.006389031021009478,auto,euclidean,40,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 40, 'weights': 'distance'}",0.961942952762861,0.976606432730994,0.9706030393637268,0.9598314625476033,0.9575313298251933,0.9653040300581981,0.007176199760913638,389
28,0.010213708877563477,0.0013236591943655584,0.13179216384887696,0.004720644908767375,auto,euclidean,43,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 43, 'weights': 'uniform'}",0.9593304266375997,0.9758339250059167,0.9739289059557263,0.9613145854592261,0.9564000213422972,0.9653625420032225,0.007951637263944029,381
29,0.008989095687866211,0.00108453880450933,0.13022427558898925,0.004593294857412653,auto,euclidean,43,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 43, 'weights': 'distance'}",0.9611496114961149,0.9776189428560952,0.9734055673890073,0.961037802543735,0.9569360798201911,0.9660306501631488,0.008001872436530923,361
30,0.008795022964477539,0.00040792731909705665,0.13939719200134276,0.005716950514988409,auto,euclidean,46,uniform,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 46, 'weights': 'uniform'}",0.960429604296043,0.9755622556225562,0.9735105684390177,0.9609694404983427,0.9575354982425952,0.9656024194085434,0.0074167867625259355,373
31,0.00978541374206543,0.000980039004335122,0.13841934204101564,0.0041245310096075715,auto,euclidean,46,distance,"{'algorithm': 'auto', 'metric': 'euclidean', 'n_neighbors': 46, 'weights': 'distance'}",0.9624462911295779,0.977193105264386,0.9731430647639812,0.9607551838438811,0.9579114894922534,0.9662908634018674,0.007502723490611569,337
