,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
52,0.044402265548706056,0.0029388526154600406,0.0025985240936279297,0.0004891232080417921,0.00013894954943731373,200,newton-cg,"{'C': 0.00013894954943731373, 'max_iter': 200, 'solver': 'newton-cg'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
53,0.014600038528442383,0.0031364416864418858,0.0028008937835693358,0.0007465436528881675,0.00013894954943731373,200,lbfgs,"{'C': 0.00013894954943731373, 'max_iter': 200, 'solver': 'lbfgs'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
54,0.03619565963745117,0.004443617479461484,0.0026033401489257814,0.0007989114003528779,0.00013894954943731373,200,sag,"{'C': 0.00013894954943731373, 'max_iter': 200, 'solver': 'sag'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605434282398608,0.9629604968365153,0.004499027537809145,310
55,0.037000608444213864,0.0031646727437913227,0.0028032779693603514,0.001169574429785183,0.00013894954943731373,200,saga,"{'C': 0.00013894954943731373, 'max_iter': 200, 'solver': 'saga'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605450956068216,0.9629608302353773,0.004498848467649272,305
56,0.041597938537597655,0.00101604569309565,0.0023998260498046876,0.0010209003111421233,0.00013894954943731373,400,newton-cg,"{'C': 0.00013894954943731373, 'max_iter': 400, 'solver': 'newton-cg'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
57,0.012799263000488281,0.003253781438918087,0.0032018184661865234,0.001162904891012802,0.00013894954943731373,400,lbfgs,"{'C': 0.00013894954943731373, 'max_iter': 400, 'solver': 'lbfgs'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
58,0.0413968563079834,0.005459222012809959,0.0026025295257568358,0.0004877035208185172,0.00013894954943731373,400,sag,"{'C': 0.00013894954943731373, 'max_iter': 400, 'solver': 'sag'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605450956068216,0.9629608302353773,0.004498848467649272,305
59,0.04019842147827148,0.0066467004205824345,0.0038030147552490234,0.0013268365923318518,0.00013894954943731373,400,saga,"{'C': 0.00013894954943731373, 'max_iter': 400, 'solver': 'saga'}",0.9602562692293588,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605434282398608,0.9629601634501823,0.004499227847555771,312
60,0.05200138092041016,0.013768696377556745,0.002197265625,0.0007497019960163979,0.00013894954943731373,600,newton-cg,"{'C': 0.00013894954943731373, 'max_iter': 600, 'solver': 'newton-cg'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
61,0.013967275619506836,0.0010967632266467825,0.0022028446197509765,0.0003994319350046383,0.00013894954943731373,600,lbfgs,"{'C': 0.00013894954943731373, 'max_iter': 600, 'solver': 'lbfgs'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
62,0.04059967994689941,0.00627971039486659,0.002605104446411133,0.0013528374789255415,0.00013894954943731373,600,sag,"{'C': 0.00013894954943731373, 'max_iter': 600, 'solver': 'sag'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605450956068216,0.9629608302353773,0.004498848467649272,305
63,0.040198326110839844,0.010226651810101699,0.0020014762878417967,0.0006340708542462582,0.00013894954943731373,600,saga,"{'C': 0.00013894954943731373, 'max_iter': 600, 'solver': 'saga'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576205339575955,0.9605434282398608,0.9629608302353774,0.00449863173018413,304
64,0.04040493965148926,0.00287098127656288,0.0023941993713378906,0.0004906958801344683,0.00013894954943731373,800,newton-cg,"{'C': 0.00013894954943731373, 'max_iter': 800, 'solver': 'newton-cg'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
65,0.01839423179626465,0.0029331433770615886,0.0018030643463134766,0.000984624806271826,0.00013894954943731373,800,lbfgs,"{'C': 0.00013894954943731373, 'max_iter': 800, 'solver': 'lbfgs'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
66,0.04739880561828613,0.008164821724613318,0.00400385856628418,0.0016744337653751141,0.00013894954943731373,800,sag,"{'C': 0.00013894954943731373, 'max_iter': 800, 'solver': 'sag'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605450956068216,0.9629608302353773,0.004498848467649272,305
67,0.04439821243286133,0.009330605189383973,0.00460357666015625,0.0018556673929228493,0.00013894954943731373,800,saga,"{'C': 0.00013894954943731373, 'max_iter': 800, 'solver': 'saga'}",0.9602562692293588,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629608302479059,0.004498869864323827,303
68,0.04499654769897461,0.0016699702522588742,0.0026020526885986326,0.0008033368511526538,0.00013894954943731373,1000,newton-cg,"{'C': 0.00013894954943731373, 'max_iter': 1000, 'solver': 'newton-cg'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
69,0.014001035690307617,0.0010938427044937943,0.0017993927001953125,0.0003996148704565666,0.00013894954943731373,1000,lbfgs,"{'C': 0.00013894954943731373, 'max_iter': 1000, 'solver': 'lbfgs'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
70,0.0713104248046875,0.017122102718881187,0.003999042510986328,0.000891967506994828,0.00013894954943731373,1000,sag,"{'C': 0.00013894954943731373, 'max_iter': 1000, 'solver': 'sag'}",0.9602562692293588,0.9697446974469744,0.9666346663466634,0.9576205339575955,0.9605467629737823,0.9629611636467679,0.004498474018115206,289
71,0.1508483409881592,0.03231469532994293,0.008707189559936523,0.0054753497479028005,0.00013894954943731373,1000,saga,"{'C': 0.00013894954943731373, 'max_iter': 1000, 'solver': 'saga'}",0.9602562692293588,0.9697446974469744,0.9666346663466634,0.9576205339575955,0.9605467629737823,0.9629611636467679,0.004498474018115206,289
72,0.07200102806091309,0.04165011539124725,0.0033994197845458986,0.002332351352158765,0.0005179474679231213,100,newton-cg,"{'C': 0.0005179474679231213, 'max_iter': 100, 'solver': 'newton-cg'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
73,0.015600204467773438,0.003610940677361404,0.00359959602355957,0.0008008242274527407,0.0005179474679231213,100,lbfgs,"{'C': 0.0005179474679231213, 'max_iter': 100, 'solver': 'lbfgs'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
74,0.03959875106811524,0.00403014769025716,0.0032065868377685546,0.000981001891479157,0.0005179474679231213,100,sag,"{'C': 0.0005179474679231213, 'max_iter': 100, 'solver': 'sag'}",0.9614946149461495,0.9712263789304559,0.9677196771967719,0.958697653014266,0.9618856586432969,0.9642053795962837,0.004576274008953852,265
75,0.03999562263488769,0.006098131991348589,0.002402496337890625,0.0008013497271841287,0.0005179474679231213,100,saga,"{'C': 0.0005179474679231213, 'max_iter': 100, 'solver': 'saga'}",0.9614946149461495,0.9712180455137884,0.9677196771967719,0.958697653014266,0.9618856586432969,0.9642037126646179,0.004573717073165743,285
76,0.04620161056518555,0.0015997417886520426,0.0019985198974609374,0.0006327117124484851,0.0005179474679231213,200,newton-cg,"{'C': 0.0005179474679231213, 'max_iter': 200, 'solver': 'newton-cg'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
77,0.014200496673583984,0.0014647458755930698,0.002201700210571289,0.0007490605853825294,0.0005179474679231213,200,lbfgs,"{'C': 0.0005179474679231213, 'max_iter': 200, 'solver': 'lbfgs'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
78,0.03619174957275391,0.004532163453120902,0.002602100372314453,0.0010214737667641,0.0005179474679231213,200,sag,"{'C': 0.0005179474679231213, 'max_iter': 200, 'solver': 'sag'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
79,0.04239664077758789,0.007657827198599477,0.002601814270019531,0.0008007059925330707,0.0005179474679231213,200,saga,"{'C': 0.0005179474679231213, 'max_iter': 200, 'solver': 'saga'}",0.9614946149461495,0.9712180455137884,0.9677163438301052,0.958697653014266,0.9618856586432969,0.9642030458919515,0.004573204669079244,288
80,0.047601509094238284,0.007254617432950324,0.0018002986907958984,0.00040103051084647973,0.0005179474679231213,400,newton-cg,"{'C': 0.0005179474679231213, 'max_iter': 400, 'solver': 'newton-cg'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
81,0.013800477981567383,0.0028594225563792998,0.002600288391113281,0.0007975634042494268,0.0005179474679231213,400,lbfgs,"{'C': 0.0005179474679231213, 'max_iter': 400, 'solver': 'lbfgs'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
82,0.08359909057617188,0.05655186453497322,0.0030022621154785155,0.001263543231091736,0.0005179474679231213,400,sag,"{'C': 0.0005179474679231213, 'max_iter': 400, 'solver': 'sag'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
83,0.0989995002746582,0.05978931609846404,0.002399635314941406,0.0004897802735851404,0.0005179474679231213,400,saga,"{'C': 0.0005179474679231213, 'max_iter': 400, 'solver': 'saga'}",0.9614946149461495,0.971219712197122,0.9677196771967719,0.958697653014266,0.9618856586432969,0.964204046050951,0.004574228380315937,267
