,round_epochs,val_loss,val_matthews,val_precision,val_recall,loss,matthews,precision,recall,activation,batch_size,class_weight,dropout,epochs,first_hidden_layer,first_neuron,kernel_initializer,learning_rate,optimizer,second_hidden_layer
317,50,0.07617583989945333,0.8508095741271973,0.9190093278884888,0.8230709433555603,0.06500762700717365,0.8736821413040161,0.9159292578697205,0.8647065758705139,elu,64,,0.2,50,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
318,200,0.14626984664930254,0.8105152249336243,0.7654984593391418,0.9141963720321655,0.13870319388188318,0.8290439248085022,0.7709111571311951,0.9377940893173218,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
319,50,0.1459718003447221,0.6744421124458313,0.6646164655685425,0.7281745672225952,0.15666185522578077,0.6770414710044861,0.6654841303825378,0.7277492880821228,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
320,100,0.07566930290134885,0.8129373788833618,0.8707671165466309,0.7941420674324036,0.060638366274221644,0.8331089615821838,0.8758746385574341,0.8251702785491943,elu,32,,0.2,100,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
321,50,0.07524310409567597,0.8643046021461487,0.9236348867416382,0.8388314247131348,0.06721270660024886,0.8773670792579651,0.916477382183075,0.8648439049720764,elu,128,,0.2,50,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
322,100,0.13005866125866175,0.8227409720420837,0.7837789058685303,0.9133301377296448,0.15387911252160436,0.8285940289497375,0.7781403064727783,0.9223377108573914,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
323,50,1.1462711241158239,0.0,0.09478799253702164,0.9841269850730896,0.7193242147304799,0.0,0.04298469424247742,0.4625850319862366,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
324,50,0.13925213034273762,0.8054831027984619,0.7728174328804016,0.896995484828949,0.15708120082885269,0.7887827754020691,0.7471749782562256,0.8837463855743408,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
325,100,0.0754517625378103,0.8596755266189575,0.9008561372756958,0.8531603813171387,0.06172308957116205,0.8822917342185974,0.922116756439209,0.8722580671310425,elu,64,,0.4,100,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
326,50,0.1295440993390872,0.6723226308822632,0.6556878089904785,0.7367724180221558,0.14657575439141565,0.6586781144142151,0.6429137587547302,0.7157028317451477,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
327,50,0.08816148429417066,0.8173947930335999,0.9658730030059814,0.7265095114707947,0.07711569764268758,0.8505842089653015,0.8915748000144958,0.8501715660095215,elu,64,,0.4,50,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
328,100,0.09242389949053889,0.6742685437202454,0.694179892539978,0.6860449910163879,0.09830581319806765,0.6666972637176514,0.6822419166564941,0.6749999523162842,relu,16,,0.4,100,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
329,100,0.15027419325618316,0.6543718576431274,0.6300926208496094,0.7321428060531616,0.1482584765169051,0.6668368577957153,0.6503359079360962,0.7245464324951172,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
330,50,0.07310127916412582,0.8697840571403503,0.9170776605606079,0.8544672727584839,0.06338100243802272,0.878053605556488,0.9165263772010803,0.8651371598243713,elu,128,,0.2,50,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
331,100,0.07620126544515253,0.8655930757522583,0.9329290390014648,0.8308133482933044,0.06445578319187485,0.8704184293746948,0.9204200506210327,0.8484693765640259,relu,128,,0.4,100,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
332,100,0.07607367128755427,0.8532446622848511,0.8996157050132751,0.8406475186347961,0.05961296237012385,0.8827641606330872,0.9124312400817871,0.8778220415115356,relu,128,,0.2,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
333,50,0.07759947329482074,0.8705624938011169,0.9271056056022644,0.8464377522468567,0.06793603635991366,0.8757365345954895,0.9086146950721741,0.8701556324958801,relu,128,,0.2,50,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
334,50,0.07550889606926861,0.682273805141449,0.7159391045570374,0.6741401553153992,0.0636683052214217,0.6584620475769043,0.6779477596282959,0.6623865365982056,elu,16,,0.4,50,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
335,50,0.08001496453626349,0.6835945248603821,0.7070767879486084,0.6886904239654541,0.06385850377393536,0.6623069047927856,0.6808672547340393,0.667686939239502,relu,16,,0.4,50,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
336,100,0.07568326009091,0.8598849177360535,0.9401297569274902,0.8161547780036926,0.05909160098949865,0.8838103413581848,0.9243054986000061,0.8731260895729065,relu,64,,0.2,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
337,100,0.07754926578871867,0.860712468624115,0.9180536270141602,0.8380680084228516,0.06609453186757543,0.8664783835411072,0.9207901954650879,0.8389039039611816,elu,128,,0.2,100,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
338,100,0.14453618439723398,0.6488108038902283,0.6205026507377625,0.7328041791915894,0.1493265502624255,0.6692474484443665,0.6535104513168335,0.7246313095092773,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
339,50,0.14252935950872114,0.8301913142204285,0.8050361275672913,0.9044080376625061,0.20538521611967103,0.8059210777282715,0.7547269463539124,0.9201540946960449,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
340,50,0.10777012170885644,0.8267620801925659,0.7932045459747314,0.9131571054458618,0.16100734313684303,0.8100188970565796,0.7495741844177246,0.9269225597381592,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
341,200,0.13590856976594348,0.8023656010627747,0.7754819989204407,0.8890588879585266,0.15348332796187134,0.7913684844970703,0.7629348039627075,0.8653508424758911,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
342,100,0.12877072694359626,0.8391560912132263,0.8256555795669556,0.903047502040863,0.15731176462146565,0.8313723802566528,0.793832004070282,0.9127433896064758,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
343,100,0.39279023278342723,0.5498790144920349,0.6164020895957947,0.5175925493240356,0.4025610076900288,0.5355980396270752,0.6081702709197998,0.5158730149269104,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
344,200,0.11436898949011876,0.8262445330619812,0.8050548434257507,0.8983181715011597,0.14077455125092547,0.8047241568565369,0.7769126892089844,0.8809646368026733,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
345,50,0.07730843528072799,0.8658574223518372,0.9051196575164795,0.8600248694419861,0.07033590776722905,0.8655468821525574,0.9188900589942932,0.8429134488105774,elu,128,,0.2,50,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
346,100,0.13101184023819404,0.6677746772766113,0.6545635461807251,0.7261903882026672,0.15289295832208238,0.6701429486274719,0.6632652282714844,0.7152209877967834,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
347,200,0.9342976387896371,0.0,0.0947420671582222,0.8015872836112976,0.2747215989441086,0.6589719653129578,0.6827380061149597,0.6600621938705444,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
348,200,0.13812571730874507,0.6658877730369568,0.6474206447601318,0.7314814329147339,0.15359761188319765,0.6539212465286255,0.6407836675643921,0.7055838108062744,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
349,50,0.07424757087167037,0.8544557094573975,0.9302279949188232,0.8140413165092468,0.0648204951458672,0.8701502084732056,0.9267430901527405,0.8410739898681641,relu,128,,0.4,50,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
350,100,0.14023138133118399,0.7926855683326721,0.7347762584686279,0.9148577451705933,0.1471928194127168,0.8215189576148987,0.7668004035949707,0.9259364604949951,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
351,100,0.0797716735339295,0.863219678401947,0.9044779539108276,0.8563727736473083,0.07169175848980161,0.8819154500961304,0.9350231885910034,0.861133873462677,relu,64,,0.4,100,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
352,50,0.15096773952430728,0.6657692193984985,0.6564153432846069,0.716931164264679,0.1562641197938445,0.6530516147613525,0.6436223983764648,0.6983843445777893,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
353,50,0.1507202875278918,0.6706739664077759,0.6545634865760803,0.7308200597763062,0.16125498237877312,0.6528192758560181,0.6404760479927063,0.7028059959411621,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
354,100,0.07421582054253367,0.8546069264411926,0.9236710071563721,0.8238645792007446,0.062454827346316855,0.8583660125732422,0.9065462350845337,0.8438233137130737,relu,64,,0.2,100,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
355,50,0.11517411399401885,0.6640244722366333,0.6634920239448547,0.7048942446708679,0.10614552494021916,0.663196325302124,0.6607425212860107,0.7048751711845398,relu,16,,0.2,50,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
356,100,0.14183734682614554,0.8131343722343445,0.77290940284729,0.90569007396698,0.15747985923198904,0.8276811838150024,0.7722598314285278,0.9279868602752686,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
357,200,0.12055823795158839,0.6589648127555847,0.6885581612586975,0.6595898866653442,0.11115884486615753,0.6514050960540771,0.6710315942764282,0.6577664613723755,elu,16,,0.4,200,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
358,50,0.18159373463132644,0.761896550655365,0.6719611883163452,0.9306376576423645,0.1454861649253004,0.8219783902168274,0.7673462629318237,0.9212503433227539,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
359,200,0.12836900691270295,0.6695044040679932,0.6545634865760803,0.7308200597763062,0.14202212265713665,0.6773979663848877,0.6656745076179504,0.723129153251648,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
360,100,0.13044171755000677,0.821413516998291,0.7782596349716187,0.9148924946784973,0.15466534316209896,0.8320305347442627,0.7855196595191956,0.920693576335907,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
361,100,0.12728630731759724,0.7949248552322388,0.7478489279747009,0.9032123684883118,0.1348397061910691,0.7862386703491211,0.7382090091705322,0.8929625153541565,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
362,100,0.12477751247175935,0.8220727443695068,0.7823083996772766,0.9156702160835266,0.15276054258027347,0.8272273540496826,0.7826876044273376,0.9220540523529053,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
363,200,0.07201313169875215,0.8661625385284424,0.9267456531524658,0.83775395154953,0.06327438010985215,0.8831613063812256,0.9290176630020142,0.8638162016868591,elu,128,,0.4,200,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
364,200,0.08570207846736032,0.8449654579162598,0.8339688777923584,0.8980602622032166,0.07172660006582103,0.8660961985588074,0.9164929986000061,0.8467562198638916,elu,128,,0.2,200,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
365,100,0.33685669445032396,0.8188525438308716,0.8681218028068542,0.8090892434120178,0.2611395949604868,0.8364187479019165,0.8735343217849731,0.835475504398346,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
366,100,0.12168870023367333,0.8342781662940979,0.8054473996162415,0.9081640243530273,0.13767727795891582,0.8361601233482361,0.7907573580741882,0.9238320589065552,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
367,100,0.1262451009734677,0.6840594410896301,0.6771825551986694,0.7308200597763062,0.14725659988906192,0.6656924486160278,0.6506072878837585,0.7182376980781555,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
368,100,0.07496638819128959,0.6712352633476257,0.7017195820808411,0.6668650507926941,0.06300650728432713,0.6579211950302124,0.6831915974617004,0.6575395464897156,relu,16,,0.4,100,4,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
369,100,0.07359950091603792,0.8532764315605164,0.8970957398414612,0.8463954329490662,0.06698258299929263,0.8767269253730774,0.925094485282898,0.8616777062416077,elu,64,,0.4,100,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
370,50,0.1276536641218303,0.8213611245155334,0.7902414202690125,0.9099447131156921,0.1490860295903434,0.8380860686302185,0.7959040403366089,0.9289516806602478,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
371,200,0.07881441414226721,0.8598315715789795,0.9591495394706726,0.7965651154518127,0.06933076108542971,0.870714545249939,0.9282331466674805,0.8422120213508606,relu,128,,0.4,200,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
372,50,0.1301346280259828,0.8161503672599792,0.7731803059577942,0.9099683165550232,0.14458910259745283,0.8326504230499268,0.7770386338233948,0.9322317242622375,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
373,200,0.10789331654098272,0.8291032910346985,0.8473545908927917,0.8514172434806824,0.09757254817933415,0.813801646232605,0.8390428423881531,0.8217930793762207,elu,32,,0.4,200,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
374,50,0.1199560712274559,0.8228882551193237,0.7987434267997742,0.8960695266723633,0.16451184630628696,0.7782504558563232,0.7426871657371521,0.8686509132385254,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
375,200,0.20266498610847253,0.7400256991386414,0.6568091511726379,0.9119603037834167,0.17374625069352098,0.8231983184814453,0.7880768775939941,0.906928539276123,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
376,200,0.08039676203049705,0.6802219152450562,0.7108466029167175,0.676256537437439,0.06196668410303825,0.6778995990753174,0.69798743724823,0.6805271506309509,elu,16,,0.2,200,4,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
377,100,0.07742876328272606,0.8277612328529358,0.858238935470581,0.8362055420875549,0.06065453179600887,0.8433664441108704,0.8701896071434021,0.8491376638412476,relu,32,,0.4,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
378,100,0.07407346245910679,0.8625020384788513,0.8787240982055664,0.8795400261878967,0.05935940964773088,0.877846896648407,0.9161714911460876,0.8661854863166809,relu,128,,0.2,100,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
379,100,0.0722512360639095,0.8616812229156494,0.9063109755516052,0.8525367379188538,0.06240346537020395,0.8855018615722656,0.9175975322723389,0.8813807964324951,elu,64,,0.2,100,4,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
380,100,0.07458067829215352,0.8632493615150452,0.9184725284576416,0.8430761098861694,0.06697859002293907,0.8743798732757568,0.9272167086601257,0.848956286907196,elu,128,,0.2,100,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
381,50,0.07303490543190824,0.8611897826194763,0.8979523777961731,0.8579789400100708,0.064353042308728,0.8787515759468079,0.9279634356498718,0.8603566884994507,elu,64,,0.2,50,2,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
382,200,0.13192746593256816,0.8143157362937927,0.7900699377059937,0.8921012878417969,0.14976777246070447,0.8034560084342957,0.7816208600997925,0.8720415830612183,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
383,50,0.13073032328071268,0.8392889499664307,0.8213993906974792,0.905976414680481,0.14901123571904631,0.8352852463722229,0.8031302094459534,0.9109382629394531,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
384,100,0.07546571209316282,0.8320229649543762,0.8857142925262451,0.8176870942115784,0.059780596272140524,0.845670223236084,0.8852512836456299,0.8363244533538818,elu,32,,0.4,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
385,100,0.07285948799932776,0.8616876602172852,0.9227011203765869,0.8350629806518555,0.060081079827439994,0.8802275657653809,0.9286506175994873,0.8575984239578247,relu,128,,0.2,100,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
386,200,0.0780144262552883,0.8569225668907166,0.8858082890510559,0.8642971515655518,0.06756637336447575,0.8752602338790894,0.9095370769500732,0.8715875148773193,relu,64,,0.4,200,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
387,50,0.07348658359924765,0.8321660757064819,0.8891534805297852,0.813454270362854,0.06682087922061997,0.8075435161590576,0.8592310547828674,0.7912740707397461,elu,32,,0.2,50,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
388,50,0.1102419983080341,0.795225203037262,0.7351087927818298,0.9145391583442688,0.1748268150329184,0.8222475051879883,0.7711058259010315,0.9221835732460022,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
389,100,0.11843316645902885,0.8530450463294983,0.8676808476448059,0.8768260478973389,0.08405200627256976,0.8677330017089844,0.906267523765564,0.859102725982666,elu,128,,0.2,100,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
390,100,0.1523500210104863,0.5455576777458191,0.6144179701805115,0.5116400718688965,0.1475110146743965,0.5352849364280701,0.603741466999054,0.5003967881202698,relu,16,,0.2,100,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
391,200,0.16205311576397094,0.7740563750267029,0.7064178586006165,0.9135350584983826,0.21512603214848747,0.8216568827629089,0.7830096483230591,0.9103280305862427,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
392,100,0.7527008313738385,0.0,0.09478799253702164,0.9841269850730896,0.7047921659693712,0.0,0.04851190373301506,0.4931972920894623,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
393,200,0.43327927297831825,0.7470473051071167,0.9683892726898193,0.6106700301170349,0.4225004310301386,0.7538591623306274,0.9804629683494568,0.6146552562713623,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
394,50,0.07825647795543737,0.8462527394294739,0.8634337782859802,0.868145227432251,0.06656390756825378,0.8706514239311218,0.916509747505188,0.8554715514183044,relu,64,,0.4,50,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
395,100,0.0774335035838479,0.6806350946426392,0.7085317373275757,0.679431140422821,0.06649386078054256,0.6557434797286987,0.673299252986908,0.6636338233947754,relu,16,,0.2,100,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
396,200,0.07541819028177064,0.8652456998825073,0.9071269035339355,0.8585191965103149,0.06610432192334321,0.8815429210662842,0.9208722710609436,0.867699384689331,elu,128,,0.2,200,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
397,50,0.13970603383309735,0.8004813194274902,0.7456782460212708,0.9150464534759521,0.1528869105805078,0.8205704689025879,0.7579072117805481,0.9344176054000854,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
398,200,0.11014186308576061,0.8242943286895752,0.8057917952537537,0.8921012282371521,0.14436294515559703,0.7800507545471191,0.7464126348495483,0.8652278184890747,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
399,200,0.30800387255157347,0.7989442348480225,0.8880952000617981,0.7506235241889954,0.2911878235609595,0.8109892010688782,0.8924037218093872,0.7691166996955872,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
400,100,0.13291520319521974,0.8191472887992859,0.772978663444519,0.9159342050552368,0.15348815836770427,0.8232889175415039,0.772936999797821,0.9181970357894897,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
401,100,0.10828433583229446,0.6748248338699341,0.6749998927116394,0.7136243581771851,0.16314437401807272,0.6798413395881653,0.6691445112228394,0.7283446788787842,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
402,100,0.15187113361698185,0.6627922058105469,0.6429232954978943,0.7314814329147339,0.15615617122268008,0.6602034568786621,0.6445009708404541,0.7169925570487976,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
403,50,0.07614019530706675,0.8525674343109131,0.9069911241531372,0.8354103565216064,0.06864120366853468,0.8508142232894897,0.906796932220459,0.8293490409851074,elu,64,,0.4,50,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
404,200,0.07562409165720746,0.8362414240837097,0.8986772298812866,0.8119992613792419,0.06288872643823114,0.8222498893737793,0.8625676035881042,0.8153939843177795,elu,32,,0.4,200,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
405,200,0.07337416971561658,0.8679625391960144,0.9169008135795593,0.8516461253166199,0.06804740984625592,0.8682968616485596,0.911723792552948,0.8514218330383301,elu,128,,0.4,200,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
406,50,0.13039185299355605,0.6681681871414185,0.6498016715049744,0.736111044883728,0.1462572360218599,0.6722655296325684,0.6528342962265015,0.7320578098297119,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
407,200,0.11549841330983605,0.8078192472457886,0.888359785079956,0.7698034048080444,0.10124107018404943,0.8208178877830505,0.8869291543960571,0.7937239408493042,relu,32,,0.2,200,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
408,50,0.08628241246302992,0.8209293484687805,0.9362056255340576,0.7606554627418518,0.07286224449660016,0.8511250615119934,0.8919605016708374,0.8474978804588318,relu,64,,0.2,50,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
409,50,0.07828908558238343,0.8211410641670227,0.8888888955116272,0.7945389747619629,0.06536295883184662,0.8105340600013733,0.8511014580726624,0.8031019568443298,relu,32,,0.2,50,4,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
410,50,0.07430243315575272,0.6775568723678589,0.7060185670852661,0.6732803583145142,0.06195784966541052,0.6767904758453369,0.7002833485603333,0.6799601316452026,relu,16,,0.4,50,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
411,200,0.3164528715927251,0.0,0.0,0.0,0.30706139297726914,0.0,0.0,0.0,elu,128,,0.2,200,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
412,200,0.13491167692568867,0.6704778671264648,0.6541666984558105,0.7341269254684448,0.15367482806226454,0.6686245203018188,0.6521905660629272,0.7238661646842957,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
413,50,0.0765435625060094,0.6682667136192322,0.703108549118042,0.6595898866653442,0.06789921118892497,0.6570901274681091,0.6793933510780334,0.6585884094238281,elu,16,,0.4,50,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
414,50,0.1948278054117653,0.8169015645980835,0.7680028676986694,0.9176455140113831,0.1702072763123275,0.8255966305732727,0.7695287466049194,0.9292799234390259,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
415,200,0.12307204319076737,0.7992732524871826,0.7631109952926636,0.896995484828949,0.12620225669272964,0.7864108681678772,0.7359102368354797,0.8950682282447815,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
416,100,0.1297469069718249,0.8126189112663269,0.7686569690704346,0.9164639711380005,0.14574070480997484,0.8291622400283813,0.7852842807769775,0.9208689332008362,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
417,100,0.12903786425092306,0.6688117384910583,0.6511242985725403,0.7347882986068726,0.1447459027566025,0.6470393538475037,0.6278910040855408,0.7079931497573853,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,6
418,200,0.08679364732463632,0.8405665159225464,0.9566462635993958,0.7680010199546814,0.07721261408619294,0.871476948261261,0.9286234974861145,0.8446294665336609,elu,128,,0.4,200,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
419,50,0.07422061472287508,0.8667175769805908,0.9067401885986328,0.8587538599967957,0.0651146769483973,0.8768088817596436,0.9099950194358826,0.8693212270736694,elu,128,,0.2,50,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
420,50,0.09316444161632738,0.8622483015060425,0.8840611577033997,0.8754174709320068,0.17618481585460172,0.8201213479042053,0.7776742577552795,0.9150359630584717,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
421,100,0.13004579247968323,0.7870360612869263,0.7375946640968323,0.9029477834701538,0.15005808103577464,0.7861555218696594,0.7521759271621704,0.870813250541687,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
422,50,0.12937083514372585,0.8197031617164612,0.8004535436630249,0.8892478942871094,0.15576571908851997,0.8123385310173035,0.7863259315490723,0.8841513395309448,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
